TESC,490,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 1, '25': 1, '26': 0, '27': 1, '28': 1, '29': 0, '30': 2, '31': 2, '32': 0, '33': 1, '34': 1, '35': 3, '36': 0, '37': 2, '38': 4, '39': 7, '40': 4}
TESC,495,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 1, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 1, '36': 1, '37': 1, '38': 2, '39': 2, '40': 46}
TESC,496,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TESC,497,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TESC,498,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TESC,499,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 2, '18': 0, '19': 0, '20': 4, '21': 0, '22': 0, '23': 0, '24': 0, '25': 1, '26': 0, '27': 0, '28': 0, '29': 0, '30': 6, '31': 0, '32': 1, '33': 1, '34': 1, '35': 5, '36': 2, '37': 5, '38': 7, '39': 12, '40': 125}
TEST,200,{'0': 14, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 3, '8': 0, '9': 4, '10': 0, '11': 2, '12': 2, '13': 1, '14': 1, '15': 2, '16': 0, '17': 1, '18': 3, '19': 5, '20': 0, '21': 2, '22': 4, '23': 1, '24': 3, '25': 3, '26': 2, '27': 0, '28': 8, '29': 4, '30': 4, '31': 4, '32': 7, '33': 5, '34': 10, '35': 13, '36': 5, '37': 8, '38': 12, '39': 7, '40': 9}
TEST,295,{'0': 6, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 1, '21': 0, '22': 0, '23': 0, '24': 0, '25': 1, '26': 0, '27': 1, '28': 2, '29': 2, '30': 0, '31': 1, '32': 3, '33': 4, '34': 0, '35': 6, '36': 5, '37': 7, '38': 7, '39': 8, '40': 53}
TEST,332,{'0': 15, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 1, '12': 0, '13': 1, '14': 0, '15': 0, '16': 1, '17': 1, '18': 0, '19': 0, '20': 5, '21': 2, '22': 1, '23': 3, '24': 2, '25': 4, '26': 2, '27': 2, '28': 2, '29': 1, '30': 9, '31': 2, '32': 3, '33': 2, '34': 1, '35': 4, '36': 14, '37': 9, '38': 5, '39': 7, '40': 11}
TEST,337,{'0': 11, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 1, '15': 1, '16': 1, '17': 1, '18': 0, '19': 0, '20': 1, '21': 1, '22': 3, '23': 1, '24': 0, '25': 2, '26': 2, '27': 5, '28': 0, '29': 2, '30': 6, '31': 4, '32': 3, '33': 6, '34': 11, '35': 11, '36': 11, '37': 15, '38': 24, '39': 15, '40': 11}
TEST,343,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 2, '29': 0, '30': 2, '31': 1, '32': 1, '33': 1, '34': 1, '35': 2, '36': 1, '37': 1, '38': 2, '39': 3, '40': 3}
TEST,345,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 0, '16': 2, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 2, '26': 0, '27': 0, '28': 1, '29': 0, '30': 0, '31': 1, '32': 1, '33': 1, '34': 1, '35': 2, '36': 0, '37': 1, '38': 1, '39': 4, '40': 8}
TEST,495,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 1, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 1, '36': 1, '37': 1, '38': 0, '39': 3, '40': 18}
TIAS,299,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 1, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 1, '36': 3, '37': 1, '38': 3, '39': 4, '40': 25}
TIAS,305,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TIAS,396,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 1, '23': 0, '24': 1, '25': 0, '26': 1, '27': 0, '28': 2, '29': 0, '30': 2, '31': 3, '32': 1, '33': 0, '34': 1, '35': 2, '36': 1, '37': 1, '38': 0, '39': 0, '40': 4}
TIAS,490,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 1, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 1, '37': 1, '38': 0, '39': 0, '40': 13}
TIAS,491,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TIAS,492,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TIAS,496,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TIAS,497,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 1, '25': 0, '26': 0, '27': 0, '28': 1, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 2, '37': 0, '38': 0, '39': 0, '40': 5}
TIAS,498,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 1, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 2, '21': 0, '22': 1, '23': 1, '24': 0, '25': 1, '26': 0, '27': 1, '28': 1, '29': 0, '30': 5, '31': 2, '32': 2, '33': 1, '34': 1, '35': 2, '36': 2, '37': 5, '38': 4, '39': 6, '40': 67}
TIAS,499,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 1, '24': 0, '25': 1, '26': 0, '27': 0, '28': 0, '29': 0, '30': 3, '31': 1, '32': 0, '33': 0, '34': 0, '35': 2, '36': 1, '37': 1, '38': 8, '39': 2, '40': 40}
TMATH,105,{'0': 7, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 4, '21': 0, '22': 0, '23': 0, '24': 0, '25': 1, '26': 0, '27': 0, '28': 0, '29': 1, '30': 2, '31': 0, '32': 0, '33': 2, '34': 0, '35': 0, '36': 1, '37': 0, '38': 4, '39': 7, '40': 28}
TMATH,106,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1, '18': 0, '19': 0, '20': 1, '21': 0, '22': 0, '23': 1, '24': 0, '25': 0, '26': 1, '27': 2, '28': 1, '29': 1, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,109,{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 2, '11': 0, '12': 0, '13': 0, '14': 0, '15': 3, '16': 0, '17': 0, '18': 2, '19': 0, '20': 0, '21': 0, '22': 0, '23': 2, '24': 0, '25': 4, '26': 0, '27': 1, '28': 3, '29': 1, '30': 6, '31': 0, '32': 1, '33': 1, '34': 0, '35': 6, '36': 4, '37': 1, '38': 2, '39': 2, '40': 16}
TMATH,110,{'0': 156, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 14, '8': 12, '9': 5, '10': 12, '11': 7, '12': 9, '13': 10, '14': 14, '15': 22, '16': 11, '17': 17, '18': 25, '19': 20, '20': 80, '21': 34, '22': 37, '23': 36, '24': 45, '25': 80, '26': 43, '27': 55, '28': 85, '29': 79, '30': 108, '31': 62, '32': 105, '33': 104, '34': 77, '35': 137, '36': 108, '37': 135, '38': 141, '39': 246, '40': 651}
TMATH,115,{'0': 112, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 10, '8': 6, '9': 5, '10': 16, '11': 10, '12': 7, '13': 16, '14': 7, '15': 15, '16': 6, '17': 16, '18': 8, '19': 2, '20': 52, '21': 19, '22': 24, '23': 28, '24': 20, '25': 20, '26': 15, '27': 24, '28': 16, '29': 17, '30': 35, '31': 22, '32': 30, '33': 27, '34': 24, '35': 26, '36': 28, '37': 33, '38': 31, '39': 52, '40': 105}
TMATH,116,{'0': 57, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 9, '8': 10, '9': 6, '10': 8, '11': 12, '12': 5, '13': 10, '14': 10, '15': 9, '16': 11, '17': 10, '18': 12, '19': 7, '20': 40, '21': 13, '22': 11, '23': 13, '24': 18, '25': 24, '26': 26, '27': 24, '28': 27, '29': 17, '30': 37, '31': 28, '32': 20, '33': 19, '34': 22, '35': 37, '36': 18, '37': 22, '38': 26, '39': 46, '40': 108}
TMATH,120,{'0': 95, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 13, '8': 3, '9': 6, '10': 13, '11': 5, '12': 11, '13': 11, '14': 10, '15': 13, '16': 6, '17': 13, '18': 10, '19': 3, '20': 47, '21': 18, '22': 17, '23': 14, '24': 21, '25': 21, '26': 18, '27': 24, '28': 17, '29': 19, '30': 29, '31': 36, '32': 20, '33': 34, '34': 26, '35': 35, '36': 30, '37': 30, '38': 30, '39': 39, '40': 165}
TMATH,124,{'0': 173, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 27, '8': 14, '9': 12, '10': 21, '11': 13, '12': 16, '13': 9, '14': 15, '15': 32, '16': 19, '17': 26, '18': 27, '19': 7, '20': 74, '21': 39, '22': 30, '23': 40, '24': 34, '25': 42, '26': 34, '27': 50, '28': 51, '29': 35, '30': 78, '31': 35, '32': 52, '33': 49, '34': 40, '35': 68, '36': 62, '37': 52, '38': 63, '39': 72, '40': 359}
TMATH,125,{'0': 122, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 16, '8': 10, '9': 7, '10': 25, '11': 17, '12': 12, '13': 25, '14': 12, '15': 29, '16': 19, '17': 37, '18': 17, '19': 11, '20': 82, '21': 27, '22': 20, '23': 39, '24': 26, '25': 44, '26': 27, '27': 54, '28': 37, '29': 21, '30': 80, '31': 40, '32': 32, '33': 44, '34': 27, '35': 34, '36': 36, '37': 63, '38': 48, '39': 52, '40': 276}
TMATH,126,{'0': 80, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 9, '8': 4, '9': 2, '10': 7, '11': 4, '12': 6, '13': 8, '14': 12, '15': 12, '16': 10, '17': 9, '18': 11, '19': 6, '20': 33, '21': 21, '22': 28, '23': 24, '24': 29, '25': 31, '26': 26, '27': 26, '28': 26, '29': 22, '30': 50, '31': 30, '32': 32, '33': 24, '34': 34, '35': 37, '36': 36, '37': 45, '38': 44, '39': 31, '40': 167}
TMATH,158,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,159,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,160,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,171,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 1, '25': 1, '26': 0, '27': 0, '28': 1, '29': 1, '30': 0, '31': 1, '32': 0, '33': 2, '34': 1, '35': 1, '36': 0, '37': 1, '38': 2, '39': 8, '40': 6}
TMATH,172,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,173,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 0, '32': 0, '33': 0, '34': 0, '35': 0, '36': 0, '37': 0, '38': 0, '39': 0, '40': 0}
TMATH,207,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 0, '20': 1, '21': 0, '22': 0, '23': 0, '24': 0, '25': 1, '26': 0, '27': 0, '28': 0, '29': 0, '30': 0, '31': 2, '32': 1, '33': 1, '34': 0, '35': 0, '36': 2, '37': 0, '38': 3, '39': 1, '40': 5}
TMATH,208,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 1, '16': 0, '17': 2, '18': 0, '19': 0, '20': 0, '21': 2, '22': 1, '23': 1, '24': 0, '25': 1, '26': 3, '27': 1, '28': 1, '29': 0, '30': 6, '31': 3, '32': 1, '33': 2, '34': 2, '35': 2, '36': 3, '37': 1, '38': 3, '39': 0, '40': 16}
TMATH,210,{'0': 9, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 1, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 1, '16': 1, '17': 0, '18': 0, '19': 2, '20': 2, '21': 1, '22': 3, '23': 1, '24': 1, '25': 3, '26': 1, '27': 2, '28': 3, '29': 5, '30': 11, '31': 6, '32': 3, '33': 11, '34': 8, '35': 6, '36': 12, '37': 11, '38': 13, '39': 17, '40': 79}
TMATH,300,{'0': 27, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 3, '8': 0, '9': 1, '10': 2, '11': 2, '12': 0, '13': 2, '14': 0, '15': 2, '16': 5, '17': 3, '18': 2, '19': 0, '20': 7, '21': 5, '22': 2, '23': 6, '24': 6, '25': 9, '26': 6, '27': 8, '28': 9, '29': 7, '30': 22, '31': 7, '32': 8, '33': 12, '34': 12, '35': 8, '36': 16, '37': 12, '38': 5, '39': 4, '40': 62}
TMATH,316,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 0, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 1, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 3, '25': 0, '26': 0, '27': 0, '28': 1, '29': 1, '30': 2, '31': 0, '32': 0, '33': 1, '34': 0, '35': 0, '36': 1, '37': 1, '38': 2, '39': 1, '40': 0}
TMATH,324,{'0': 9, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 2, '10': 1, '11': 1, '12': 1, '13': 2, '14': 1, '15': 0, '16': 1, '17': 0, '18': 1, '19': 0, '20': 4, '21': 1, '22': 3, '23': 0, '24': 3, '25': 6, '26': 2, '27': 4, '28': 2, '29': 1, '30': 15, '31': 4, '32': 5, '33': 3, '34': 4, '35': 5, '36': 9, '37': 11, '38': 2, '39': 6, '40': 16}
TMATH,342,{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0, '24': 0, '25': 0, '26': 0, '27': 0, '28': 1, '29': 1, '30': 1, '31': 1, '32': 0, '33': 0, '34': 1, '35': 0, '36': 1, '37': 0, '38': 0, '39': 1, '40': 4}
TMATH,344,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 0, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 1, '16': 0, '17': 0, '18': 1, '19': 0, '20': 3, '21': 0, '22': 1, '23': 3, '24': 0, '25': 1, '26': 1, '27': 2, '28': 0, '29': 1, '30': 1, '31': 1, '32': 2, '33': 3, '34': 2, '35': 4, '36': 3, '37': 4, '38': 2, '39': 3, '40': 33}
TMATH,350,{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 1, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 1, '21': 0, '22': 0, '23': 1, '24': 0, '25': 0, '26': 1, '27': 1, '28': 2, '29': 1, '30': 2, '31': 2, '32': 4, '33': 4, '34': 3, '35': 11, '36': 5, '37': 10, '38': 11, '39': 20, '40': 98}
TMATH,351,{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 1, '16': 1, '17': 0, '18': 0, '19': 0, '20': 1, '21': 0, '22': 0, '23': 0, '24': 0, '25': 1, '26': 0, '27': 0, '28': 0, '29': 1, '30': 0, '31': 1, '32': 1, '33': 0, '34': 0, '35': 2, '36': 3, '37': 0, '38': 9, '39': 6, '40': 66}
TMATH,390,{'0': 21, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 2, '9': 2, '10': 3, '11': 2, '12': 3, '13': 2, '14': 1, '15': 8, '16': 4, '17': 4, '18': 7, '19': 6, '20': 15, '21': 15, '22': 14, '23': 15, '24': 20, '25': 23, '26': 16, '27': 37, '28': 28, '29': 34, '30': 35, '31': 40, '32': 38, '33': 53, '34': 66, '35': 56, '36': 59, '37': 60, '38': 62, '39': 163, '40': 167}
TMATH,402,{'0': 5, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 1, '14': 0, '15': 2, '16': 0, '17': 0, '18': 1, '19': 0, '20': 11, '21': 1, '22': 1, '23': 3, '24': 1, '25': 0, '26': 0, '27': 4, '28': 6, '29': 4, '30': 17, '31': 1, '32': 3, '33': 5, '34': 4, '35': 5, '36': 4, '37': 12, '38': 3, '39': 3, '40': 50}
TMATH,403,{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1, '18': 0, '19': 0, '20': 5, '21': 0, '22': 0, '23': 4, '24': 0, '25': 0, '26': 0, '27': 1, '28': 0, '29': 2, '30': 6, '31': 2, '32': 1, '33': 4, '34': 1, '35': 2, '36': 1, '37': 3, '38': 1, '39': 4, '40': 43}
TMATH,410,{'0': 6, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1, '18': 2, '19': 0, '20': 1, '21': 1, '22': 1, '23': 2, '24': 2, '25': 2, '26': 2, '27': 3, '28': 2, '29': 5, '30': 6, '31': 5, '32': 3, '33': 3, '34': 5, '35': 6, '36': 3, '37': 8, '38': 4, '39': 16, '40': 8}
TMATH,412,{'0': 4, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 0, '10': 1, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 1, '19': 0, '20': 1, '21': 0, '22': 0, '23': 1, '24': 2, '25': 0, '26': 2, '27': 1, '28': 2, '29': 3, '30': 1, '31': 2, '32': 3, '33': 0, '34': 1, '35': 1, '36': 3, '37': 3, '38': 1, '39': 1, '40': 12}
