PREFIX, NUMBER, SAMPLE SIZE, 0.0 - 0.9, 1.0 - 1.9, 2.0 - 2.9, 3.0 - 4.0 
TCRIM,434,156,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.7948717948717948
TCRIM,435,88,0.022727272727272728,0.011363636363636364,0.18181818181818182,0.7840909090909091
TCRIM,436,36,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.5555555555555556
TCRIM,437,35,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.7714285714285715
TCRIM,440,152,0.013157894736842105,0.019736842105263157,0.039473684210526314,0.9276315789473685
TCRIM,441,613,0.01794453507340946,0.009787928221859706,0.13213703099510604,0.8401305057096248
TCRIM,498,30,0.0,0.0,0.0,1.0
TEDUC,301,52,0.038461538461538464,0.0,0.057692307692307696,0.9038461538461539
TEDUC,310,136,0.08823529411764706,0.007352941176470588,0.04411764705882353,0.8602941176470589
TEDUC,471,355,0.03380281690140845,0.014084507042253521,0.059154929577464786,0.8929577464788733
TEDUC,473,47,0.0425531914893617,0.0,0.14893617021276595,0.8085106382978723
TEDUC,482,312,0.00641025641025641,0.003205128205128205,0.038461538461538464,0.9519230769230769
TEGL,101,574,0.08536585365853659,0.041811846689895474,0.0975609756097561,0.7752613240418118
TEGL,112,335,0.05970149253731343,0.04776119402985075,0.14626865671641792,0.746268656716418
TEGL,201,345,0.07536231884057971,0.028985507246376812,0.05507246376811594,0.8405797101449275
TEGL,202,162,0.08641975308641975,0.037037037037037035,0.05555555555555555,0.8209876543209876
TEGL,266,427,0.08196721311475409,0.02576112412177986,0.1288056206088993,0.7634660421545667
TEGL,271,56,0.05357142857142857,0.03571428571428571,0.19642857142857142,0.7142857142857143
TEGL,302,87,0.04597701149425287,0.011494252873563218,0.10344827586206896,0.8390804597701149
TEGL,303,51,0.0196078431372549,0.0,0.0392156862745098,0.9411764705882353
TEGL,304,123,0.024390243902439025,0.016260162601626018,0.04878048780487805,0.9105691056910569
TEGL,305,91,0.04395604395604396,0.04395604395604396,0.12087912087912088,0.7912087912087912
TEGL,340,202,0.12871287128712872,0.024752475247524754,0.15346534653465346,0.693069306930693
TEGL,365,36,0.0,0.0,0.16666666666666666,0.8333333333333334
TEGL,380,66,0.07575757575757576,0.045454545454545456,0.10606060606060606,0.7727272727272727
TEGL,419,82,0.04878048780487805,0.0,0.08536585365853659,0.8658536585365854
TEGL,435,35,0.0,0.0,0.02857142857142857,0.9714285714285714
TEGL,464,63,0.06349206349206349,0.0,0.09523809523809523,0.8412698412698413
TFILM,201,950,0.08105263157894736,0.07263157894736842,0.19894736842105262,0.6473684210526316
TFILM,220,380,0.06842105263157895,0.021052631578947368,0.18157894736842106,0.7289473684210527
TFILM,350,268,0.022388059701492536,0.0037313432835820895,0.06343283582089553,0.9104477611940298
TFILM,377,37,0.13513513513513514,0.10810810810810811,0.21621621621621623,0.5405405405405406
TFILM,380,37,0.05405405405405406,0.02702702702702703,0.0,0.918918918918919
TFILM,381,37,0.05405405405405406,0.0,0.02702702702702703,0.918918918918919
TFILM,386,190,0.015789473684210527,0.031578947368421054,0.2,0.7526315789473684
TFILM,387,104,0.0,0.038461538461538464,0.0673076923076923,0.8942307692307693
TFILM,434,183,0.0273224043715847,0.00546448087431694,0.03825136612021858,0.9289617486338798
TFILM,436,73,0.0273972602739726,0.0136986301369863,0.1506849315068493,0.8082191780821918
TFILM,438,159,0.031446540880503145,0.07547169811320754,0.18867924528301888,0.7044025157232704
TFILM,444,39,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.8974358974358975
TFILM,481,39,0.02564102564102564,0.0,0.15384615384615385,0.8205128205128205
TFILM,483,175,0.045714285714285714,0.02857142857142857,0.08,0.8457142857142858
TFILM,485,431,0.06264501160092807,0.018561484918793503,0.13225058004640372,0.7865429234338747
TFILM,487,49,0.04081632653061224,0.0,0.12244897959183673,0.8367346938775511
TFILM,499,112,0.017857142857142856,0.0,0.07142857142857142,0.9107142857142857
TFIN,420,246,0.02032520325203252,0.016260162601626018,0.12195121951219512,0.8414634146341463
TFIN,422,275,0.02181818181818182,0.05454545454545454,0.33090909090909093,0.5927272727272728
TFIN,425,136,0.022058823529411766,0.022058823529411766,0.058823529411764705,0.8970588235294118
TFIN,426,313,0.003194888178913738,0.02875399361022364,0.2523961661341853,0.7156549520766773
TFIN,427,119,0.008403361344537815,0.058823529411764705,0.5378151260504201,0.3949579831932773
TFIN,430,278,0.007194244604316547,0.0539568345323741,0.2949640287769784,0.6438848920863309
TFIN,431,354,0.01694915254237288,0.03389830508474576,0.2401129943502825,0.7090395480225988
TFIN,440,44,0.022727272727272728,0.0,0.3181818181818182,0.6590909090909091
TFIN,457,20,0.0,0.05,0.35,0.6
TFIN,490,14,0.0,0.0,0.21428571428571427,0.7857142857142857
TGEOG,101,20,0.2,0.0,0.15,0.65
TGEOG,349,84,0.03571428571428571,0.011904761904761904,0.19047619047619047,0.7619047619047619
TGEOG,420,29,0.0,0.0,0.06896551724137931,0.9310344827586207
TGEOS,107,37,0.0,0.0,0.1891891891891892,0.8108108108108109
TGEOS,117,313,0.07348242811501597,0.04472843450479233,0.19488817891373802,0.6869009584664537
TGEOS,215,81,0.12345679012345678,0.16049382716049382,0.32098765432098764,0.3950617283950617
TGEOS,227,145,0.041379310344827586,0.1793103448275862,0.1793103448275862,0.6
TGEOS,241,78,0.0641025641025641,0.1282051282051282,0.2692307692307692,0.5384615384615384
TGEOS,243,148,0.11486486486486487,0.06756756756756757,0.1891891891891892,0.6283783783783784
TGEOS,319,16,0.0,0.0,0.0,1.0
TGEOS,335,10,0.0,0.1,0.3,0.6
TGEOS,337,63,0.0,0.015873015873015872,0.06349206349206349,0.9206349206349206
TGEOS,341,158,0.04430379746835443,0.0379746835443038,0.10126582278481013,0.8164556962025317
TGEOS,415,12,0.08333333333333333,0.0,0.16666666666666666,0.75
TGEOS,417,11,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273
TGEOS,445,8,0.0,0.0,0.25,0.75
TGH,203,102,0.0,0.00980392156862745,0.0,0.9901960784313726
TGH,300,83,0.0,0.012048192771084338,0.012048192771084338,0.9759036144578314
TGH,301,160,0.00625,0.0,0.01875,0.975
TGH,302,155,0.0,0.0,0.01935483870967742,0.9806451612903225
TGH,303,118,0.00847457627118644,0.0,0.025423728813559324,0.9661016949152542
TGH,494,107,0.009345794392523364,0.0,0.009345794392523364,0.9813084112149533
TGH,495,15,0.0,0.0,0.0,1.0
TGH,496,9,0.0,0.0,0.0,1.0
TGIS,311,442,0.06108597285067873,0.01809954751131222,0.11312217194570136,0.8076923076923077
TGIS,312,241,0.03319502074688797,0.0,0.13692946058091288,0.8298755186721992
TGIS,313,242,0.03305785123966942,0.024793388429752067,0.07024793388429752,0.871900826446281
TGIS,414,196,0.03571428571428571,0.00510204081632653,0.07653061224489796,0.8826530612244898
TGIS,415,189,0.026455026455026454,0.010582010582010581,0.12169312169312169,0.8412698412698413
TGIS,450,14,0.14285714285714285,0.0,0.0,0.8571428571428571
TGIS,460,25,0.0,0.04,0.0,0.96
TGIS,470,8,0.0,0.0,0.0,1.0
THIST,101,112,0.17857142857142858,0.07142857142857142,0.24107142857142858,0.5089285714285714
THIST,111,215,0.2558139534883721,0.12558139534883722,0.24186046511627907,0.3767441860465116
THIST,112,188,0.1702127659574468,0.11170212765957446,0.2978723404255319,0.42021276595744683
THIST,150,727,0.04676753782668501,0.0921595598349381,0.23796423658872076,0.6231086657496562
THIST,151,856,0.06191588785046729,0.06658878504672897,0.20677570093457945,0.6647196261682243
THIST,200,514,0.10700389105058365,0.09533073929961089,0.2821011673151751,0.5155642023346303
THIST,201,548,0.09124087591240876,0.06386861313868614,0.1678832116788321,0.677007299270073
THIST,203,18,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.5
THIST,213,34,0.029411764705882353,0.17647058823529413,0.23529411764705882,0.5588235294117647
THIST,220,131,0.08396946564885496,0.05343511450381679,0.07633587786259542,0.7862595419847328
THIST,221,86,0.13953488372093023,0.0,0.2441860465116279,0.6162790697674418
THIST,222,172,0.05813953488372093,0.029069767441860465,0.06976744186046512,0.8430232558139535
THIST,260,225,0.13333333333333333,0.057777777777777775,0.13333333333333333,0.6755555555555556
THIST,270,83,0.18072289156626506,0.060240963855421686,0.1927710843373494,0.5662650602409639
THIST,271,133,0.16541353383458646,0.09022556390977443,0.14285714285714285,0.6015037593984962
THIST,280,36,0.05555555555555555,0.08333333333333333,0.3611111111111111,0.5
THIST,322,142,0.07042253521126761,0.007042253521126761,0.176056338028169,0.7464788732394366
THIST,341,71,0.09859154929577464,0.09859154929577464,0.28169014084507044,0.5211267605633803
THIST,343,16,0.0,0.0,0.0625,0.9375
THIST,350,169,0.0,0.0650887573964497,0.3254437869822485,0.6094674556213018
THIST,356,50,0.06,0.04,0.22,0.68
THIST,363,31,0.0,0.0,0.0967741935483871,0.9032258064516129
THIST,364,30,0.0,0.0,0.2,0.8
THIST,365,127,0.007874015748031496,0.07874015748031496,0.33858267716535434,0.5748031496062992
THIST,378,140,0.05,0.08571428571428572,0.2571428571428571,0.6071428571428571
THIST,379,22,0.22727272727272727,0.18181818181818182,0.3181818181818182,0.2727272727272727
THIST,380,169,0.10059171597633136,0.03550295857988166,0.20710059171597633,0.6568047337278107
THIST,385,25,0.0,0.08,0.24,0.68
THIST,410,103,0.02912621359223301,0.14563106796116504,0.3786407766990291,0.44660194174757284
THIST,416,50,0.06,0.0,0.12,0.82
THIST,420,15,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.7333333333333333
THIST,430,28,0.07142857142857142,0.10714285714285714,0.21428571428571427,0.6071428571428571
THIST,440,13,0.0,0.0,0.07692307692307693,0.9230769230769231
THIST,441,53,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.9056603773584906
THIST,444,138,0.10869565217391304,0.07246376811594203,0.10144927536231885,0.717391304347826
THIST,445,18,0.0,0.0,0.05555555555555555,0.9444444444444444
THIST,451,18,0.0,0.05555555555555555,0.05555555555555555,0.8888888888888888
THIST,456,19,0.0,0.0,0.42105263157894735,0.5789473684210527
THIST,457,56,0.017857142857142856,0.017857142857142856,0.25,0.7142857142857143
THIST,464,144,0.08333333333333333,0.0763888888888889,0.1527777777777778,0.6875
THIST,465,121,0.10743801652892562,0.09917355371900827,0.19008264462809918,0.6033057851239669
THIST,466,347,0.08645533141210375,0.040345821325648415,0.19020172910662825,0.6829971181556196
THIST,470,17,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.6470588235294118
THIST,474,46,0.10869565217391304,0.06521739130434782,0.21739130434782608,0.6086956521739131
THIST,475,172,0.046511627906976744,0.040697674418604654,0.18023255813953487,0.7325581395348837
THIST,477,17,0.0,0.11764705882352941,0.17647058823529413,0.7058823529411765
THIST,478,53,0.0,0.03773584905660377,0.41509433962264153,0.5471698113207547
THIST,479,65,0.07692307692307693,0.0,0.2,0.7230769230769231
THIST,484,137,0.051094890510948905,0.0364963503649635,0.24087591240875914,0.6715328467153284
THIST,487,81,0.06172839506172839,0.024691358024691357,0.1111111111111111,0.8024691358024691
THIST,490,47,0.06382978723404255,0.0,0.0851063829787234,0.851063829787234
THIST,491,68,0.08823529411764706,0.04411764705882353,0.4264705882352941,0.4411764705882353
THIST,495,54,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.8703703703703703
THIST,498,159,0.03773584905660377,0.006289308176100629,0.18238993710691823,0.7735849056603774
THLTH,215,71,0.14084507042253522,0.08450704225352113,0.2535211267605634,0.5211267605633803
THLTH,290,125,0.08,0.032,0.128,0.76
THLTH,310,299,0.010033444816053512,0.006688963210702341,0.16722408026755853,0.8160535117056856
THLTH,320,269,0.0,0.0037174721189591076,0.03345724907063197,0.9628252788104089
THLTH,340,270,0.025925925925925925,0.014814814814814815,0.05185185185185185,0.9074074074074074
THLTH,355,9,0.0,0.0,0.0,1.0
THLTH,405,15,0.06666666666666667,0.0,0.0,0.9333333333333333
THLTH,415,424,0.007075471698113208,0.007075471698113208,0.04245283018867924,0.9433962264150944
THLTH,440,283,0.01060070671378092,0.0,0.13780918727915195,0.8515901060070671
THLTH,455,179,0.00558659217877095,0.0,0.01675977653631285,0.9776536312849162
THLTH,465,49,0.02040816326530612,0.0,0.02040816326530612,0.9591836734693877
THLTH,475,52,0.019230769230769232,0.0,0.038461538461538464,0.9423076923076923
THLTH,480,302,0.006622516556291391,0.0,0.026490066225165563,0.9668874172185431
THLTH,485,30,0.03333333333333333,0.0,0.06666666666666667,0.9
THLTH,490,110,0.02727272727272727,0.00909090909090909,0.10909090909090909,0.8545454545454545
TINFO,110,136,0.029411764705882353,0.014705882352941176,0.03676470588235294,0.9191176470588235
TINFO,210,623,0.0032102728731942215,0.012841091492776886,0.0593900481540931,0.9245585874799358
TINFO,220,694,0.004322766570605188,0.001440922190201729,0.05475504322766571,0.9394812680115274
TINFO,230,649,0.009244992295839754,0.004622496147919877,0.05546995377503852,0.9306625577812019
TINFO,240,596,0.008389261744966443,0.0,0.03523489932885906,0.9563758389261745
TINFO,250,699,0.012875536480686695,0.002861230329041488,0.09298998569384835,0.8912732474964234
TINFO,310,647,0.0077279752704791345,0.0061823802163833074,0.03709428129829984,0.9489953632148377
TINFO,360,698,0.01002865329512894,0.0028653295128939827,0.07736389684813753,0.9097421203438395
TINFO,370,641,0.0031201248049922,0.0,0.0187207488299532,0.9781591263650546
TMKTG,430,51,0.0,0.0,0.058823529411764705,0.9411764705882353
TINFO,410,83,0.0,0.0,0.0,1.0
TINFO,431,82,0.0,0.0,0.024390243902439025,0.975609756097561
TINFO,441,380,0.0,0.002631578947368421,0.03684210526315789,0.9605263157894737
TINFO,442,249,0.0,0.0,0.028112449799196786,0.9718875502008032
TINFO,443,183,0.00546448087431694,0.0,0.03278688524590164,0.9617486338797814
TINFO,444,107,0.028037383177570093,0.0,0.009345794392523364,0.9626168224299065
TINFO,445,58,0.0,0.0,0.034482758620689655,0.9655172413793104
TINFO,446,35,0.0,0.02857142857142857,0.02857142857142857,0.9428571428571428
TINFO,451,212,0.0047169811320754715,0.0,0.04716981132075472,0.9481132075471698
TINFO,452,279,0.0035842293906810036,0.0,0.043010752688172046,0.953405017921147
TINFO,453,14,0.0,0.0,0.0,1.0
TINFO,457,190,0.015789473684210527,0.005263157894736842,0.11578947368421053,0.8631578947368421
TINFO,461,212,0.009433962264150943,0.009433962264150943,0.06132075471698113,0.9198113207547169
TINFO,462,69,0.028985507246376812,0.0,0.14492753623188406,0.8260869565217391
TINFO,463,95,0.0,0.010526315789473684,0.08421052631578947,0.9052631578947369
TINFO,470,82,0.024390243902439025,0.0,0.10975609756097561,0.8658536585365854
TINFO,476,122,0.0,0.0,0.02459016393442623,0.9754098360655737
TINFO,480,22,0.0,0.0,0.045454545454545456,0.9545454545454546
TINFO,481,46,0.0,0.0,0.021739130434782608,0.9782608695652174
TINFO,482,581,0.0017211703958691911,0.0,0.01549053356282272,0.9827882960413081
TINFO,490,9,0.0,0.0,0.0,1.0
TINFO,497,533,0.001876172607879925,0.0,0.001876172607879925,0.9962476547842402
TINFO,498,216,0.0,0.0,0.027777777777777776,0.9722222222222222
TINFO,499,36,0.0,0.0,0.0,1.0
TINST,101,473,0.035940803382663845,0.016913319238900635,0.0824524312896406,0.864693446088795
TINST,207,183,0.03278688524590164,0.01639344262295082,0.0546448087431694,0.8961748633879781
TINST,311,156,0.057692307692307696,0.01282051282051282,0.09615384615384616,0.8333333333333334
TINST,312,233,0.06866952789699571,0.012875536480686695,0.08583690987124463,0.8326180257510729
TINST,401,156,0.019230769230769232,0.0,0.03205128205128205,0.9487179487179487
TINST,475,121,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.9173553719008265
TINTL,300,50,0.0,0.0,0.02,0.98
TLAW,150,410,0.07560975609756097,0.04390243902439024,0.2073170731707317,0.6731707317073171
TLAW,215,331,0.0634441087613293,0.07854984894259819,0.24773413897280966,0.6102719033232629
TLAW,320,136,0.04411764705882353,0.051470588235294115,0.17647058823529413,0.7279411764705882
TLAW,348,264,0.05303030303030303,0.045454545454545456,0.125,0.7765151515151515
TLAW,361,216,0.041666666666666664,0.027777777777777776,0.10185185185185185,0.8287037037037037
TLAW,363,386,0.04145077720207254,0.03367875647668394,0.12176165803108809,0.8031088082901554
TLAW,367,77,0.03896103896103896,0.09090909090909091,0.11688311688311688,0.7532467532467533
TLAW,339,103,0.07766990291262135,0.038834951456310676,0.1553398058252427,0.7281553398058253
TLAW,422,84,0.08333333333333333,0.047619047619047616,0.15476190476190477,0.7142857142857143
TLAW,423,75,0.04,0.02666666666666667,0.10666666666666667,0.8266666666666667
TLAW,424,174,0.05172413793103448,0.034482758620689655,0.21264367816091953,0.7011494252873564
TLAW,438,131,0.07633587786259542,0.015267175572519083,0.1450381679389313,0.7633587786259542
TLAW,452,269,0.05947955390334572,0.01858736059479554,0.1524163568773234,0.7695167286245354
TLAW,465,49,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.8571428571428571
TLAW,486,30,0.0,0.0,0.0,1.0
TLAX,225,47,0.06382978723404255,0.02127659574468085,0.3191489361702128,0.5957446808510638
TLAX,238,218,0.14678899082568808,0.045871559633027525,0.14220183486238533,0.6651376146788991
TLAX,250,37,0.05405405405405406,0.08108108108108109,0.2972972972972973,0.5675675675675675
TLAX,267,37,0.21621621621621623,0.05405405405405406,0.21621621621621623,0.5135135135135135
TLAX,277,23,0.08695652173913043,0.2608695652173913,0.17391304347826086,0.4782608695652174
TLAX,290,66,0.3181818181818182,0.16666666666666666,0.18181818181818182,0.3333333333333333
TLAX,333,14,0.0,0.0,0.35714285714285715,0.6428571428571429
TLAX,340,58,0.08620689655172414,0.10344827586206896,0.1724137931034483,0.6379310344827587
TLAX,355,142,0.04225352112676056,0.02112676056338028,0.18309859154929578,0.7535211267605634
TLAX,360,49,0.08163265306122448,0.0,0.10204081632653061,0.8163265306122449
TLAX,400,49,0.14285714285714285,0.061224489795918366,0.2653061224489796,0.5306122448979592
TLAX,462,26,0.11538461538461539,0.0,0.15384615384615385,0.7307692307692307
TLAX,465,29,0.06896551724137931,0.06896551724137931,0.27586206896551724,0.5862068965517241
TLIT,101,1199,0.06922435362802336,0.03419516263552961,0.1067556296914095,0.7898248540450375
TLIT,210,134,0.1417910447761194,0.08955223880597014,0.16417910447761194,0.6044776119402985
TLIT,220,341,0.06158357771260997,0.017595307917888565,0.11143695014662756,0.8093841642228738
TLIT,230,68,0.20588235294117646,0.10294117647058823,0.35294117647058826,0.3382352941176471
TLIT,237,257,0.09727626459143969,0.023346303501945526,0.07003891050583658,0.8093385214007782
TLIT,240,164,0.06097560975609756,0.012195121951219513,0.036585365853658534,0.8902439024390244
TLIT,251,146,0.2054794520547945,0.10273972602739725,0.3013698630136986,0.3904109589041096
TLIT,252,83,0.27710843373493976,0.03614457831325301,0.3132530120481928,0.37349397590361444
TLIT,253,16,0.25,0.1875,0.25,0.3125
TLIT,305,102,0.049019607843137254,0.06862745098039216,0.06862745098039216,0.8137254901960784
TLIT,306,63,0.06349206349206349,0.047619047619047616,0.1746031746031746,0.7142857142857143
TLIT,311,451,0.06208425720620843,0.04212860310421286,0.13303769401330376,0.7627494456762749
TLIT,313,29,0.0,0.034482758620689655,0.1724137931034483,0.7931034482758621
TLIT,320,215,0.03255813953488372,0.009302325581395349,0.05116279069767442,0.9069767441860465
TLIT,324,131,0.030534351145038167,0.022900763358778626,0.030534351145038167,0.916030534351145
TLIT,331,47,0.06382978723404255,0.14893617021276595,0.2765957446808511,0.5106382978723404
TLIT,335,149,0.09395973154362416,0.06711409395973154,0.24161073825503357,0.5973154362416108
TLIT,343,152,0.1118421052631579,0.09868421052631579,0.26973684210526316,0.5197368421052632
TLIT,344,8,0.0,0.0,0.0,1.0
TLIT,351,86,0.1511627906976744,0.09302325581395349,0.2558139534883721,0.5
TLIT,352,85,0.07058823529411765,0.03529411764705882,0.35294117647058826,0.5411764705882353
TLIT,371,16,0.0,0.1875,0.125,0.6875
TLIT,390,248,0.04838709677419355,0.036290322580645164,0.10080645161290322,0.8145161290322581
TLIT,391,144,0.1111111111111111,0.1111111111111111,0.2569444444444444,0.5208333333333334
TLIT,406,142,0.07042253521126761,0.08450704225352113,0.2676056338028169,0.5774647887323944
TLIT,425,88,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.8977272727272727
TLIT,431,100,0.07,0.0,0.04,0.89
TLIT,432,83,0.060240963855421686,0.03614457831325301,0.1927710843373494,0.7108433734939759
TLIT,433,74,0.06756756756756757,0.04054054054054054,0.08108108108108109,0.8108108108108109
TLIT,437,222,0.08558558558558559,0.036036036036036036,0.12162162162162163,0.7567567567567568
TLIT,458,63,0.07936507936507936,0.015873015873015872,0.07936507936507936,0.8253968253968254
TLIT,476,121,0.01652892561983471,0.008264462809917356,0.05785123966942149,0.9173553719008265
TMGMT,314,837,0.021505376344086023,0.013142174432497013,0.12664277180406214,0.8387096774193549
TMGMT,418,243,0.00411522633744856,0.00823045267489712,0.053497942386831275,0.934156378600823
TMGMT,420,253,0.019762845849802372,0.02766798418972332,0.13438735177865613,0.8181818181818182
TMGMT,430,494,0.004048582995951417,0.02834008097165992,0.20242914979757085,0.7651821862348178
TMGMT,433,209,0.019138755980861243,0.019138755980861243,0.06698564593301436,0.8947368421052632
TMGMT,452,617,0.008103727714748784,0.006482982171799027,0.11993517017828201,0.8654781199351702
TMGMT,455,485,0.006185567010309278,0.002061855670103093,0.04742268041237113,0.9443298969072165
TMGMT,457,267,0.011235955056179775,0.0149812734082397,0.14606741573033707,0.8277153558052435
TMGMT,465,104,0.009615384615384616,0.0,0.019230769230769232,0.9711538461538461
TMGMT,466,81,0.012345679012345678,0.04938271604938271,0.19753086419753085,0.7407407407407407
TMGMT,474,162,0.018518518518518517,0.006172839506172839,0.05555555555555555,0.9197530864197531
TMGMT,475,221,0.00904977375565611,0.0,0.049773755656108594,0.9411764705882353
TMGMT,478,22,0.0,0.0,0.0,1.0
TMGMT,480,162,0.0,0.0,0.09259259259259259,0.9074074074074074
TMGMT,490,198,0.030303030303030304,0.025252525252525252,0.12626262626262627,0.8181818181818182
TMKTG,355,221,0.004524886877828055,0.004524886877828055,0.013574660633484163,0.9773755656108597
TMKTG,425,555,0.0036036036036036037,0.009009009009009009,0.1045045045045045,0.8828828828828829
TMKTG,445,257,0.0,0.042801556420233464,0.23346303501945526,0.7237354085603113
TMKTG,448,118,0.01694915254237288,0.0,0.06779661016949153,0.9152542372881356
TMKTG,450,610,0.004918032786885246,0.03278688524590164,0.23278688524590163,0.7295081967213115
TMKTG,460,383,0.020887728459530026,0.07049608355091384,0.3394255874673629,0.5691906005221932
TMKTG,470,72,0.0,0.0,0.1527777777777778,0.8472222222222222
TMKTG,475,447,0.011185682326621925,0.03803131991051454,0.3534675615212528,0.5973154362416108
TMKTG,480,142,0.0,0.007042253521126761,0.14788732394366197,0.8450704225352113
TMKTG,490,273,0.01098901098901099,0.018315018315018316,0.09157509157509157,0.8791208791208791
TNURS,340,463,0.0,0.0,0.0021598272138228943,0.9978401727861771
TNURS,350,434,0.0,0.0,0.052995391705069124,0.9470046082949308
TNURS,360,55,0.0,0.0,0.07272727272727272,0.9272727272727272
TNURS,402,502,0.0,0.0,0.013944223107569721,0.9860557768924303
TNURS,403,458,0.0,0.0,0.043668122270742356,0.9563318777292577
TNURS,407,471,0.0,0.0,0.04883227176220807,0.9511677282377919
TNURS,410,561,0.0,0.0,0.0427807486631016,0.9572192513368984
TNURS,412,503,0.0,0.0,0.011928429423459244,0.9880715705765407
TNURS,414,493,0.0,0.0,0.016227180527383367,0.9837728194726166
TNURS,430,450,0.0,0.0,0.017777777777777778,0.9822222222222222
TNURS,435,487,0.0,0.0,0.022587268993839837,0.9774127310061602
TNURS,440,50,0.0,0.0,0.0,1.0
TPHIL,101,390,0.1641025641025641,0.09743589743589744,0.2846153846153846,0.45384615384615384
TPHIL,200,147,0.17006802721088435,0.04081632653061224,0.20408163265306123,0.5850340136054422
TPHIL,240,425,0.06823529411764706,0.05647058823529412,0.24941176470588236,0.6258823529411764
TPHIL,250,563,0.055062166962699825,0.10124333925399645,0.30905861456483125,0.5346358792184724
TPHIL,251,543,0.09944751381215469,0.10497237569060773,0.21178637200736647,0.583793738489871
TPHIL,314,22,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.5
TPHIL,355,100,0.06,0.03,0.21,0.7
TPHIL,358,39,0.10256410256410256,0.02564102564102564,0.3333333333333333,0.5384615384615384
TPHIL,359,32,0.0,0.03125,0.125,0.84375
TPHIL,360,33,0.15151515151515152,0.12121212121212122,0.21212121212121213,0.5151515151515151
TPHIL,367,16,0.0,0.0,0.125,0.875
TPHIL,414,28,0.10714285714285714,0.07142857142857142,0.2857142857142857,0.5357142857142857
TPHIL,451,13,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923
TPHIL,453,39,0.0,0.07692307692307693,0.358974358974359,0.5641025641025641
TPHIL,456,358,0.09497206703910614,0.0335195530726257,0.18156424581005587,0.6899441340782123
TPHIL,466,75,0.04,0.04,0.14666666666666667,0.7733333333333333
TPHYS,111,10,0.0,0.0,0.2,0.8
TPHYS,121,667,0.043478260869565216,0.03298350824587706,0.1874062968515742,0.7361319340329835
TPHYS,122,244,0.00819672131147541,0.012295081967213115,0.13114754098360656,0.8483606557377049
TPHYS,123,185,0.016216216216216217,0.021621621621621623,0.14594594594594595,0.8162162162162162
TSOC,165,1470,0.07755102040816327,0.03945578231292517,0.12176870748299319,0.7612244897959184
TSOC,265,562,0.04092526690391459,0.028469750889679714,0.0800711743772242,0.8505338078291815
TSOC,270,292,0.04794520547945205,0.03424657534246575,0.05821917808219178,0.8595890410958904
TSOC,335,224,0.07589285714285714,0.0625,0.10267857142857142,0.7589285714285714
TSOC,434,293,0.06143344709897611,0.034129692832764506,0.09897610921501707,0.8054607508532423
TSOC,437,53,0.07547169811320754,0.018867924528301886,0.07547169811320754,0.8301886792452831
TSOC,439,32,0.09375,0.0,0.125,0.78125
TSOC,455,580,0.04655172413793104,0.039655172413793106,0.11724137931034483,0.7965517241379311
TSOC,470,41,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.7804878048780488
TSUD,222,341,0.08211143695014662,0.01466275659824047,0.12316715542521994,0.7800586510263929
TSUD,240,181,0.06077348066298342,0.04419889502762431,0.1712707182320442,0.7237569060773481
TSUD,425,38,0.02631578947368421,0.0,0.07894736842105263,0.8947368421052632
TSUD,444,147,0.02040816326530612,0.0,0.08163265306122448,0.8979591836734694
TSUD,445,140,0.014285714285714285,0.014285714285714285,0.12857142857142856,0.8428571428571429
TSUD,475,151,0.033112582781456956,0.0,0.12582781456953643,0.8410596026490066
TSUD,494,16,0.0,0.0,0.0625,0.9375
TUDE,101,140,0.007142857142857143,0.02142857142857143,0.1,0.8714285714285714
TUDE,210,141,0.07092198581560284,0.0425531914893617,0.09929078014184398,0.7872340425531915
TUDE,260,70,0.014285714285714285,0.0,0.07142857142857142,0.9142857142857143
TUDE,310,80,0.075,0.0,0.0875,0.8375
TUDE,340,59,0.03389830508474576,0.01694915254237288,0.22033898305084745,0.7288135593220338
TUDE,350,44,0.0,0.0,0.06818181818181818,0.9318181818181818
TUDE,440,42,0.023809523809523808,0.0,0.14285714285714285,0.8333333333333334
TUDE,450,28,0.10714285714285714,0.0,0.0,0.8928571428571429
TUDE,460,29,0.0,0.0,0.034482758620689655,0.9655172413793104
TUNIV,200,431,0.04640371229698376,0.02320185614849188,0.07192575406032482,0.8584686774941995
TUNIV,250,523,0.13575525812619502,0.019120458891013385,0.12237093690248566,0.722753346080306
TURB,101,503,0.07157057654075547,0.015904572564612324,0.12326043737574553,0.7892644135188867
TURB,102,404,0.06435643564356436,0.019801980198019802,0.17574257425742573,0.7400990099009901
